,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
4777,463905,0,1,27,1,Engineer,0.0,0,4.0,6,0
4778,467269,1,1,65,1,Artist,0.0,0,2.0,5,2
4779,464934,1,1,77,0,Lawyer,1.0,2,2.0,3,3
4780,463923,0,0,20,0,Engineer,0.0,2,4.0,5,3
4781,465445,0,0,27,1,Homemaker,6.0,2,7.0,5,1
4783,463661,0,1,51,1,Doctor,1.0,0,4.0,5,1
4784,459370,1,0,18,0,Healthcare,13.0,2,4.0,5,3
4785,466019,0,1,63,1,Artist,5.0,2,1.0,2,2
4786,467107,1,1,36,1,Engineer,1.0,0,3.0,3,1
4787,461683,1,1,43,1,Executive,1.0,1,4.0,5,1
4788,459053,1,1,46,1,Executive,0.0,1,4.0,5,2
4789,466894,1,0,51,1,Artist,0.0,2,3.0,5,1
4790,460005,1,0,43,1,Engineer,0.0,2,1.0,5,0
4791,467969,0,1,43,1,Artist,0.0,0,2.0,5,2
4792,463120,0,0,37,1,Entertainment,1.0,2,1.0,5,0
4793,466106,0,1,63,0,Artist,0.0,0,5.0,5,2
4795,461976,0,1,37,1,Entertainment,5.0,0,2.0,2,1
4796,460885,1,1,53,0,Artist,8.0,0,3.0,5,1
4797,463692,0,1,26,1,Healthcare,6.0,1,7.0,1,3
4798,467674,1,1,40,1,Artist,0.0,0,2.0,5,2
4799,465982,1,1,41,1,Entertainment,0.0,0,4.0,5,1
4800,464349,1,1,66,1,Artist,2.0,2,1.0,5,2
4802,463881,0,1,37,0,Engineer,0.0,0,5.0,1,1
4803,462247,0,1,42,0,Artist,1.0,1,4.0,5,1
4804,463886,0,0,38,1,Artist,1.0,2,2.0,5,2
4805,460304,0,0,53,0,Lawyer,1.0,2,1.0,5,3
4806,466458,1,0,33,0,Executive,5.0,2,2.0,5,0
4809,462449,1,0,19,0,Healthcare,1.0,2,3.0,5,3
4811,467558,1,1,50,1,Doctor,0.0,0,8.0,5,2
4812,467247,0,0,26,0,Engineer,0.0,2,2.0,5,3
4813,461663,1,0,20,0,Healthcare,1.0,2,3.0,5,3
4814,459571,0,1,53,1,Executive,0.0,1,4.0,5,2
4815,459385,0,1,41,1,Artist,0.0,0,2.0,6,2
4816,466191,1,1,48,1,Executive,0.0,1,3.0,1,2
4817,465062,1,1,56,0,Executive,0.0,1,4.0,5,1
4818,467108,0,0,66,1,Artist,0.0,2,1.0,5,3
4819,466957,1,1,35,0,Entertainment,8.0,0,4.0,5,0
4820,463298,1,1,50,0,Entertainment,0.0,2,2.0,5,0
4821,461155,0,1,51,1,Artist,3.0,2,2.0,2,1
4822,466650,0,0,30,0,Healthcare,8.0,2,3.0,3,3
4823,464633,1,0,30,0,Executive,1.0,2,4.0,3,3
4824,464469,0,0,50,1,Artist,9.0,2,1.0,5,1
4826,465319,1,0,19,0,Healthcare,0.0,2,5.0,5,3
4827,462041,0,0,22,0,Doctor,0.0,2,2.0,3,3
4828,459539,0,0,35,1,Healthcare,9.0,2,1.0,5,3
4829,466158,0,1,47,1,Engineer,0.0,2,4.0,5,1
4830,460430,1,0,32,0,Doctor,12.0,2,4.0,5,3
4831,461953,1,1,33,0,Healthcare,11.0,1,2.0,5,3
4833,467546,0,0,28,0,Healthcare,1.0,2,4.0,5,1
4835,459667,0,1,50,1,Healthcare,1.0,1,6.0,4,2
4837,461373,1,0,53,1,Artist,1.0,2,1.0,5,1
4838,464587,0,1,49,1,Artist,1.0,2,2.0,2,0
4839,467811,1,1,72,1,Lawyer,1.0,2,1.0,5,3
4840,464333,1,1,60,1,Executive,0.0,1,3.0,5,1
4841,466978,1,0,48,1,Artist,4.0,2,1.0,5,2
4842,461705,0,0,32,0,Healthcare,1.0,2,4.0,5,3
4843,461161,1,0,48,1,Entertainment,1.0,2,2.0,2,0
4844,467860,0,0,33,1,Entertainment,0.0,2,1.0,6,1
4845,462409,0,1,26,0,Engineer,7.0,2,2.0,5,0
4846,461093,0,1,38,1,Artist,1.0,0,4.0,2,2
4847,466350,0,1,56,1,Artist,0.0,2,1.0,3,2
4849,460512,0,1,43,1,Engineer,0.0,1,4.0,2,0
4850,462320,0,1,51,1,Artist,0.0,0,2.0,1,2
4851,465355,0,1,47,1,Artist,7.0,0,2.0,5,2
4852,462877,1,0,28,1,Artist,1.0,2,3.0,3,3
4853,466259,1,0,20,0,Healthcare,1.0,2,2.0,5,3
4854,462424,0,1,38,0,Artist,0.0,2,3.0,5,2
4855,459028,1,1,57,1,Executive,1.0,1,3.0,5,2
4856,463708,0,1,28,0,Engineer,1.0,0,2.0,3,0
4857,461405,1,0,39,1,Artist,1.0,2,1.0,5,1
4858,466656,1,1,89,1,Marketing,1.0,1,2.0,5,2
4859,464409,0,1,81,1,Lawyer,0.0,0,2.0,5,0
4860,463754,1,0,33,1,Entertainment,1.0,2,4.0,1,3
4861,464628,1,1,32,1,Artist,5.0,0,2.0,2,0
4863,466754,0,1,41,1,Artist,1.0,0,3.0,5,1
4864,465023,1,1,43,1,Artist,9.0,0,2.0,1,2
4865,466954,0,1,68,0,Doctor,8.0,0,2.0,5,2
4866,460274,0,1,58,1,Artist,7.0,2,2.0,5,2
4867,466507,1,1,51,1,Entertainment,1.0,0,5.0,5,1
4868,462281,1,1,47,1,Artist,0.0,2,2.0,5,2
4869,462930,0,1,55,1,Homemaker,13.0,0,3.0,4,1
4870,465125,0,0,39,1,Artist,9.0,2,1.0,5,0
4871,464127,0,0,33,1,Healthcare,1.0,2,5.0,1,1
4872,462164,0,1,62,1,Artist,9.0,2,1.0,5,1
4873,463949,1,1,51,0,Executive,0.0,1,4.0,6,1
4874,460380,1,0,29,1,Entertainment,8.0,2,3.0,5,3
4875,461324,0,0,48,1,Artist,4.0,2,1.0,5,2
4876,463482,1,0,41,0,Engineer,9.0,2,7.0,3,2
4877,465723,1,0,42,1,Healthcare,9.0,2,1.0,2,3
4878,467948,0,0,20,0,Healthcare,0.0,2,3.0,5,3
4879,464473,0,1,60,1,Artist,0.0,0,4.0,5,2
4880,467325,0,1,72,1,Lawyer,1.0,1,2.0,5,1
4881,462017,1,0,25,1,Entertainment,9.0,2,1.0,1,0
4882,463152,0,1,57,1,Doctor,1.0,0,4.0,5,2
4883,462174,0,1,40,1,Engineer,8.0,0,4.0,3,3
4884,461511,1,1,35,0,Doctor,9.0,2,2.0,5,1
4885,464095,0,1,31,1,Engineer,1.0,2,2.0,5,0
4886,460096,0,1,78,0,Lawyer,1.0,2,1.0,4,0
4887,462129,0,0,41,1,Artist,9.0,2,1.0,5,1
4888,464111,1,1,57,1,Artist,0.0,0,3.0,1,3
4889,463699,0,1,41,1,Marketing,9.0,2,3.0,5,1
4890,466307,1,1,49,1,Artist,1.0,2,2.0,5,2
4891,459980,1,0,40,0,Engineer,1.0,2,2.0,5,0
4892,467115,1,1,89,1,Lawyer,0.0,2,2.0,5,1
4893,464261,1,1,61,1,Executive,0.0,1,2.0,5,2
4894,462098,0,1,38,0,Entertainment,3.0,0,3.0,5,1
4895,460002,0,1,58,1,Doctor,5.0,0,3.0,1,3
4896,467322,0,1,46,1,Artist,0.0,0,2.0,0,2
4898,466633,1,1,39,1,Entertainment,6.0,0,2.0,5,2
4899,460966,0,1,58,1,Engineer,1.0,0,4.0,5,1
4900,461084,0,1,38,1,Artist,8.0,0,2.0,5,1
4901,461165,1,1,28,0,Artist,1.0,0,2.0,2,0
4902,461454,0,1,35,1,Artist,7.0,1,4.0,6,1
4903,459284,0,1,70,1,Lawyer,1.0,1,2.0,5,2
4904,461116,1,1,30,0,Executive,4.0,1,4.0,2,3
4908,462362,1,1,63,1,Entertainment,0.0,0,4.0,5,1
4910,464325,1,1,27,1,Healthcare,4.0,1,3.0,5,1
4911,460063,0,0,43,1,Artist,1.0,2,1.0,2,0
4912,460727,1,1,69,0,Executive,0.0,1,4.0,2,1
4914,463317,1,1,72,1,Marketing,0.0,2,1.0,5,0
4916,459320,1,1,26,1,Executive,0.0,2,3.0,5,3
4917,464457,0,0,53,1,Artist,9.0,2,1.0,5,1
4918,463702,1,1,49,1,Artist,1.0,0,4.0,5,1
4919,463890,0,0,28,0,Artist,1.0,2,5.0,0,0
4920,467420,1,1,52,1,Executive,1.0,1,4.0,5,2
4922,466878,1,1,38,0,Artist,8.0,1,5.0,5,0
4923,462660,0,1,27,0,Homemaker,9.0,0,2.0,5,0
4924,466691,1,0,18,0,Healthcare,5.0,2,4.0,1,3
4925,463182,1,1,59,1,Entertainment,1.0,2,3.0,5,1
4926,463321,1,0,22,0,Healthcare,1.0,2,3.0,0,3
4927,462532,1,0,32,1,Doctor,0.0,2,4.0,1,3
4928,464588,0,1,35,1,Artist,0.0,2,2.0,5,1
4929,467436,1,1,51,1,Artist,5.0,0,4.0,5,2
4930,465260,0,0,22,0,Healthcare,8.0,2,6.0,5,3
4933,462895,1,0,32,0,Entertainment,1.0,2,3.0,6,3
4936,463168,0,1,36,1,Doctor,7.0,0,2.0,5,2
4937,466853,1,0,32,1,Healthcare,1.0,2,3.0,5,1
4938,464840,1,0,18,0,Healthcare,0.0,2,4.0,3,3
4939,460135,0,0,31,1,Healthcare,4.0,2,3.0,5,1
4940,464814,1,1,53,1,Artist,0.0,1,7.0,3,3
4941,464856,0,0,42,1,Engineer,8.0,2,3.0,3,0
4943,463083,1,0,30,1,Artist,7.0,2,3.0,5,3
4944,461283,1,0,19,0,Healthcare,1.0,2,4.0,5,3
4946,466181,1,1,46,1,Entertainment,1.0,2,2.0,2,2
4947,462465,1,1,51,1,Engineer,1.0,2,2.0,5,1
4948,464780,0,0,32,0,Engineer,1.0,2,9.0,3,3
4950,465385,0,0,46,1,Artist,5.0,2,1.0,1,1
4951,464270,0,0,45,1,Artist,3.0,2,1.0,5,0
4952,467807,1,1,50,1,Executive,1.0,0,3.0,5,1
4953,466118,0,1,36,0,Engineer,1.0,2,3.0,3,0
4954,460068,0,0,40,1,Artist,8.0,2,1.0,5,1
4956,460937,1,1,43,0,Artist,1.0,1,9.0,3,1
4957,459550,1,0,19,0,Healthcare,8.0,2,5.0,3,3
4958,461539,1,1,42,0,Entertainment,6.0,0,2.0,1,0
4959,464228,1,0,29,1,Healthcare,1.0,2,1.0,1,3
4960,461593,0,1,37,1,Doctor,9.0,0,2.0,5,2
4961,461949,0,0,38,0,Artist,14.0,2,1.0,5,0
4962,466171,0,1,79,1,Lawyer,0.0,2,1.0,2,0
4963,462682,1,0,25,0,Entertainment,2.0,2,7.0,5,3
4964,463384,0,0,29,0,Marketing,1.0,2,5.0,2,3
4965,460584,0,0,33,1,Homemaker,1.0,2,1.0,2,0
4967,459433,1,0,26,0,Doctor,1.0,2,4.0,5,3
4968,467452,0,1,38,1,Artist,9.0,0,2.0,5,2
4970,462121,0,0,60,1,Artist,1.0,2,3.0,5,2
4971,464890,0,0,33,0,Engineer,0.0,2,7.0,3,0
4972,461172,0,1,71,1,Lawyer,1.0,2,1.0,2,0
4974,461268,0,1,60,1,Artist,0.0,0,2.0,3,1
4975,465731,0,1,31,1,Artist,0.0,0,2.0,3,0
4976,462861,0,0,26,1,Healthcare,8.0,2,1.0,5,3
4977,458989,0,1,42,1,Engineer,1.0,2,1.0,5,1
4978,463527,0,0,35,0,Artist,13.0,2,1.0,5,0
4979,463293,0,0,20,0,Healthcare,1.0,2,3.0,5,3
4980,465166,1,0,25,1,Healthcare,4.0,2,5.0,3,3
4981,460194,0,0,23,0,Entertainment,0.0,2,2.0,1,3
4982,462711,1,1,53,1,Artist,0.0,0,5.0,5,2
4984,467769,0,0,35,1,Doctor,1.0,2,1.0,2,1
4985,461898,1,1,60,1,Executive,5.0,1,3.0,5,2
4986,460840,1,1,86,1,Lawyer,0.0,2,1.0,5,0
4988,466607,1,0,18,0,Marketing,2.0,2,2.0,2,3
4989,462939,1,1,38,1,Doctor,0.0,1,4.0,6,0
4990,465698,1,0,39,1,Artist,8.0,2,2.0,2,0
4991,461240,0,0,45,0,Marketing,1.0,2,1.0,5,3
4992,461357,1,0,28,1,Healthcare,0.0,2,4.0,5,3
4993,459512,1,1,65,1,Lawyer,0.0,1,2.0,5,1
4994,467775,0,0,41,1,Artist,0.0,2,1.0,6,2
4995,462871,1,1,48,0,Entertainment,1.0,0,3.0,5,1
4996,464454,0,1,52,1,Engineer,7.0,1,4.0,5,2
4999,459074,0,0,30,1,Healthcare,0.0,2,4.0,3,2
5000,462539,0,1,77,0,Lawyer,1.0,2,1.0,5,0
5001,460133,0,0,37,0,Artist,4.0,2,1.0,5,0
5002,461780,0,0,65,1,Lawyer,0.0,2,5.0,5,0
5003,466945,1,1,61,1,Artist,0.0,0,2.0,5,2
5004,463922,0,0,32,0,Healthcare,2.0,2,5.0,0,2
5005,466328,1,1,49,1,Artist,0.0,2,3.0,2,2
5006,466195,1,0,19,0,Healthcare,1.0,2,4.0,5,3
5007,462300,1,1,50,1,Artist,1.0,0,3.0,5,2
5008,460412,0,0,31,0,Healthcare,0.0,2,5.0,1,3
5009,467823,1,1,45,1,Doctor,6.0,0,2.0,5,2
5010,467726,1,1,82,1,Lawyer,0.0,1,2.0,5,2
5012,460134,1,1,39,1,Entertainment,9.0,1,3.0,5,3
5013,463237,1,0,20,0,Healthcare,1.0,2,5.0,5,3
5014,466770,0,1,85,1,Lawyer,0.0,2,5.0,5,2
5015,464198,1,1,49,1,Entertainment,1.0,2,2.0,5,0
5016,459344,0,1,76,1,Artist,1.0,1,2.0,5,2
5017,464152,1,1,37,1,Artist,0.0,1,4.0,5,1
5018,464104,1,1,62,0,Artist,0.0,0,3.0,5,2
5019,461034,0,0,23,0,Marketing,2.0,2,6.0,2,3
5020,460755,1,0,33,1,Artist,0.0,2,1.0,5,3
5021,465019,1,1,53,1,Artist,0.0,2,3.0,5,0
5023,460060,1,1,28,0,Engineer,6.0,0,2.0,3,0
5024,465739,0,0,87,0,Lawyer,1.0,2,2.0,5,0
5025,461695,0,1,45,1,Artist,3.0,0,2.0,5,0
5026,466297,0,0,21,0,Healthcare,1.0,2,4.0,3,3
5027,465544,0,0,51,1,Artist,0.0,2,1.0,2,0
5028,466207,0,1,37,1,Doctor,9.0,0,4.0,1,2
5030,462397,1,1,49,1,Artist,1.0,0,4.0,5,2
5031,460014,0,0,66,0,Entertainment,2.0,2,3.0,5,3
5032,460202,1,1,42,1,Entertainment,1.0,2,2.0,5,3
5033,459834,1,1,45,0,Doctor,1.0,0,3.0,5,1
5035,460048,1,0,47,1,Doctor,1.0,2,1.0,5,1
5036,464546,0,1,38,1,Engineer,8.0,2,3.0,5,0
5038,467737,0,1,51,1,Entertainment,7.0,0,2.0,5,0
5039,463936,1,1,32,0,Entertainment,1.0,0,2.0,5,1
5041,467784,0,1,45,1,Artist,9.0,2,1.0,6,2
5042,467067,0,0,32,0,Healthcare,0.0,2,4.0,5,2
5044,465661,1,0,59,1,Entertainment,1.0,2,1.0,5,2
5046,463745,1,1,62,1,Artist,1.0,0,3.0,2,0
5047,466706,1,1,67,1,Lawyer,0.0,2,2.0,5,2
5048,467816,0,0,73,1,Artist,0.0,2,1.0,5,2
5049,466418,1,1,85,0,Lawyer,0.0,2,1.0,3,3
5050,467882,0,0,40,1,Artist,0.0,2,1.0,5,1
5052,465498,1,1,41,1,Engineer,9.0,0,2.0,1,0
5053,461070,1,1,46,1,Doctor,0.0,2,3.0,2,3
5055,467403,0,1,38,1,Artist,7.0,0,3.0,3,1
5056,464382,0,1,55,1,Artist,1.0,0,4.0,5,2
5057,465449,0,0,43,1,Artist,9.0,2,2.0,5,1
5058,465190,0,1,48,1,Artist,1.0,1,4.0,5,2
5059,467310,0,1,88,1,Lawyer,0.0,1,3.0,5,1
5060,463131,1,1,66,0,Entertainment,1.0,1,2.0,5,0
5061,467301,0,1,73,0,Lawyer,1.0,2,2.0,5,1
5062,466202,1,1,49,1,Artist,9.0,0,2.0,5,2
5063,459945,1,1,48,1,Artist,0.0,2,2.0,5,2
5064,465187,0,1,39,0,Doctor,0.0,0,4.0,3,2
5065,460253,1,1,52,1,Artist,4.0,0,2.0,5,1
5066,463216,1,0,30,1,Artist,8.0,2,1.0,5,0
5067,465615,1,1,61,1,Artist,3.0,0,2.0,5,2
5068,462055,1,0,33,1,Healthcare,0.0,2,7.0,3,0
5069,465234,1,1,68,1,Artist,0.0,2,1.0,5,2
5070,460720,0,1,48,1,Artist,1.0,0,2.0,5,1
5071,467582,1,1,39,1,Executive,0.0,1,3.0,1,1
5072,466046,0,1,36,0,Entertainment,1.0,0,2.0,3,0
5073,467622,1,1,76,1,Lawyer,1.0,1,2.0,5,2
5074,462664,1,1,69,0,Artist,2.0,2,2.0,5,0
5075,461731,1,1,79,0,Entertainment,0.0,2,1.0,5,1
5076,459061,0,1,39,1,Healthcare,9.0,1,3.0,5,0
5079,461396,1,0,23,0,Doctor,0.0,2,5.0,5,1
5080,464900,1,1,71,0,Lawyer,1.0,2,2.0,3,3
5081,463445,1,1,48,1,Artist,0.0,0,3.0,5,0
5082,463824,0,1,37,0,Artist,1.0,2,3.0,5,1
5083,459451,0,1,46,1,Artist,0.0,2,2.0,5,2
5085,463674,0,0,25,1,Engineer,0.0,2,7.0,3,2
5086,460119,1,0,26,1,Healthcare,0.0,2,4.0,5,3
5087,465227,1,0,23,0,Healthcare,6.0,2,3.0,5,3
5089,467610,0,1,84,1,Lawyer,2.0,2,1.0,5,1
5090,465159,1,1,57,0,Entertainment,0.0,2,1.0,5,0
5091,465956,1,1,39,1,Entertainment,4.0,0,4.0,5,0
5092,462422,1,1,71,1,Lawyer,1.0,2,2.0,5,0
5093,466266,1,1,48,1,Artist,1.0,2,3.0,2,2
5094,464573,0,1,39,1,Artist,7.0,0,3.0,5,1
5095,463306,0,1,60,1,Engineer,1.0,1,4.0,2,1
5096,462065,0,0,43,1,Homemaker,14.0,2,1.0,5,3
5097,463456,1,1,46,0,Entertainment,1.0,1,3.0,5,1
5099,459779,0,1,62,1,Entertainment,1.0,2,1.0,5,0
5100,466663,1,0,57,1,Doctor,0.0,2,1.0,2,0
5101,464504,1,0,29,1,Healthcare,0.0,2,4.0,5,3
5103,465262,1,1,60,1,Entertainment,7.0,0,4.0,1,1
5104,466205,0,1,58,1,Artist,6.0,2,1.0,5,2
5105,464128,1,1,52,0,Entertainment,0.0,0,4.0,4,1
5106,460482,0,1,30,0,Homemaker,9.0,2,3.0,2,1
5107,466055,1,1,52,1,Entertainment,1.0,0,3.0,3,1
5108,465511,1,1,31,1,Artist,0.0,0,2.0,5,0
5110,467527,1,1,62,1,Artist,2.0,0,4.0,5,1
5111,460927,1,1,38,1,Healthcare,1.0,1,4.0,2,3
5112,464172,1,1,60,1,Artist,3.0,1,3.0,5,1
5113,461442,1,1,47,1,Artist,1.0,0,6.0,1,2
5114,459851,1,0,53,1,Artist,3.0,2,1.0,5,1
5115,466179,1,1,71,0,Lawyer,0.0,2,1.0,5,1
5116,459019,1,1,45,0,Executive,10.0,1,3.0,5,2
5118,463274,1,1,58,1,Artist,7.0,2,1.0,2,1
5119,459606,1,1,38,1,Artist,1.0,0,3.0,5,2
5122,467418,1,1,49,1,Artist,1.0,0,4.0,5,2
5126,461547,1,0,70,0,Entertainment,0.0,2,1.0,5,1
5127,460811,0,1,52,0,Engineer,1.0,1,2.0,5,0
5128,463891,1,1,75,1,Lawyer,1.0,2,1.0,5,0
5129,467534,1,1,48,0,Entertainment,5.0,0,2.0,1,2
5130,462748,1,1,51,1,Artist,1.0,2,3.0,5,2
5131,459380,1,1,62,1,Artist,1.0,2,1.0,5,0
5132,466783,0,0,43,1,Healthcare,0.0,2,6.0,2,0
5134,461134,1,1,32,1,Doctor,0.0,2,3.0,5,3
5135,465741,0,1,43,1,Healthcare,9.0,2,2.0,5,2
5136,464785,1,1,35,0,Doctor,5.0,2,4.0,3,0
5137,464902,0,1,68,0,Lawyer,0.0,2,1.0,3,3
5139,464271,0,1,36,1,Artist,0.0,0,3.0,1,2
5140,467408,1,1,47,1,Artist,0.0,0,4.0,5,0
5141,461822,1,1,37,1,Artist,9.0,1,2.0,5,2
5142,459378,1,0,20,0,Healthcare,1.0,2,4.0,5,3
5143,463818,0,1,40,1,Artist,2.0,2,1.0,5,1
5144,460644,0,1,40,1,Homemaker,2.0,0,2.0,2,2
5145,466743,1,0,26,0,Entertainment,1.0,2,2.0,5,0
5146,464212,0,1,56,1,Marketing,0.0,0,2.0,5,2
5147,463709,1,1,35,1,Artist,1.0,1,2.0,5,0
5148,466145,1,1,56,0,Entertainment,1.0,0,3.0,5,2
5149,465679,1,1,47,1,Healthcare,1.0,2,2.0,3,3
5150,464436,1,1,88,1,Lawyer,0.0,1,2.0,3,0
5151,459094,0,0,31,0,Healthcare,1.0,2,5.0,5,2
5152,466183,1,1,50,1,Entertainment,0.0,0,2.0,2,2
5153,461102,1,1,43,0,Entertainment,0.0,0,3.0,2,0
5155,462211,1,0,18,0,Healthcare,1.0,2,3.0,3,3
5157,465687,1,1,88,1,Lawyer,1.0,2,1.0,5,0
5158,465742,0,1,45,1,Artist,3.0,2,3.0,5,2
5159,466324,0,0,28,0,Engineer,0.0,2,1.0,3,0
5160,461827,1,1,57,1,Artist,0.0,2,1.0,5,2
5162,459442,1,1,85,1,Executive,0.0,1,2.0,5,2
5163,460424,0,0,35,0,Entertainment,0.0,2,1.0,5,0
5164,461170,0,0,40,0,Engineer,0.0,2,3.0,2,0
5165,465931,1,1,38,1,Artist,6.0,2,1.0,6,3
5166,466800,0,0,18,0,Healthcare,6.0,2,3.0,5,3
5167,462869,1,0,31,1,Doctor,8.0,2,1.0,5,3
5168,462678,0,1,48,1,Artist,4.0,0,3.0,5,2
5170,464701,1,0,31,0,Doctor,0.0,2,2.0,3,0
5171,467125,1,1,46,0,Entertainment,1.0,0,4.0,2,2
5172,461190,0,0,31,0,Engineer,0.0,2,2.0,5,3
5173,461691,1,0,31,1,Healthcare,3.0,2,4.0,0,3
5174,461208,0,0,32,1,Homemaker,5.0,2,1.0,5,3
5175,460052,0,0,81,1,Lawyer,1.0,2,1.0,2,1
5176,464999,1,1,66,1,Lawyer,1.0,1,2.0,5,2
5177,462191,0,0,22,0,Doctor,3.0,2,2.0,3,1
5178,467045,1,1,51,1,Entertainment,0.0,2,2.0,5,0
5180,462558,0,0,33,1,Engineer,0.0,2,6.0,5,3
5181,460342,0,0,29,1,Engineer,10.0,2,1.0,5,3
5182,466647,0,1,41,1,Artist,7.0,1,2.0,5,2
5183,459038,0,0,18,0,Healthcare,1.0,2,4.0,5,3
5184,460074,0,0,48,1,Lawyer,4.0,2,1.0,5,0
5185,465016,1,1,78,0,Executive,0.0,1,2.0,5,1
5187,466230,1,1,46,1,Artist,0.0,0,2.0,5,1
5188,467096,1,1,53,1,Entertainment,4.0,2,2.0,1,0
5190,467059,1,1,47,1,Artist,2.0,2,1.0,5,3
5191,463023,0,1,40,0,Homemaker,6.0,2,1.0,5,3
5192,464557,1,0,27,0,Artist,8.0,2,4.0,5,3
5195,464733,0,1,31,0,Engineer,1.0,1,4.0,3,0
5197,459799,1,1,47,1,Artist,1.0,2,2.0,5,1
5198,466808,0,0,43,0,Engineer,0.0,2,1.0,5,0
5199,459321,1,1,81,1,Entertainment,1.0,2,1.0,5,1
5200,464035,1,1,62,1,Executive,1.0,1,4.0,5,2
5201,466975,1,1,51,1,Artist,0.0,0,2.0,5,2
5203,460270,1,0,42,1,Doctor,9.0,2,1.0,5,1
5204,465529,0,0,33,0,Doctor,0.0,2,4.0,5,0
5205,464246,0,1,59,1,Artist,0.0,0,2.0,5,2
5206,465639,1,1,36,1,Healthcare,8.0,1,2.0,5,3
5207,464346,1,1,55,1,Executive,2.0,1,3.0,5,2
5208,460953,1,1,59,0,Entertainment,1.0,2,2.0,5,3
5209,464556,0,0,39,1,Artist,1.0,2,3.0,5,0
5210,467762,0,0,39,1,Engineer,0.0,2,4.0,5,2
5212,467128,0,0,32,0,Homemaker,1.0,2,1.0,5,0
5213,459503,1,1,35,1,Healthcare,5.0,1,4.0,5,2
5214,466402,1,1,40,1,Artist,0.0,0,4.0,5,1
5215,466834,1,1,60,1,Entertainment,1.0,2,3.0,5,0
5216,467710,0,0,37,1,Artist,9.0,2,4.0,5,0
5218,463227,0,1,35,1,Engineer,1.0,0,2.0,5,0
5219,464779,0,0,27,0,Engineer,1.0,2,1.0,3,0
5220,462883,0,1,28,1,Artist,8.0,2,4.0,5,0
5221,459018,1,1,85,0,Executive,1.0,1,2.0,5,3
5223,466774,1,1,78,1,Lawyer,0.0,2,2.0,5,2
5224,459920,0,1,51,1,Artist,6.0,1,2.0,3,1
5225,467906,0,0,33,0,Healthcare,0.0,2,5.0,0,3
5226,460386,1,1,29,1,Healthcare,0.0,2,2.0,5,3
5227,467069,0,0,29,0,Healthcare,0.0,2,3.0,5,3
5228,465025,1,1,73,1,Executive,0.0,1,2.0,5,2
5230,462650,0,0,33,0,Entertainment,8.0,2,5.0,3,3
5231,459510,0,0,23,0,Healthcare,0.0,2,3.0,5,3
5232,466229,1,1,56,1,Executive,0.0,1,1.0,5,1
5233,466856,0,1,65,0,Engineer,1.0,0,3.0,5,0
5234,461623,0,1,41,1,Artist,11.0,0,2.0,5,1
5235,461839,1,1,58,1,Artist,1.0,0,2.0,5,2
5236,467883,0,1,48,1,Artist,0.0,0,2.0,5,2
5237,460038,0,0,36,1,Engineer,9.0,2,5.0,5,3
5238,467744,1,0,36,1,Artist,9.0,2,1.0,5,3
5239,462385,1,0,23,0,Doctor,4.0,2,3.0,5,2
5240,462916,0,1,68,0,Artist,6.0,0,3.0,5,2
5241,463339,0,1,27,1,Engineer,4.0,2,2.0,2,1
5242,460981,0,1,42,0,Marketing,0.0,0,2.0,5,0
5243,458993,1,1,29,0,Doctor,0.0,2,2.0,3,0
5244,459966,0,0,31,1,Doctor,1.0,2,3.0,5,1
5245,459538,0,0,45,1,Homemaker,11.0,2,1.0,5,1
5247,465975,1,0,42,1,Artist,8.0,2,1.0,5,0
5248,464600,0,0,55,1,Artist,0.0,2,1.0,5,1
5249,465760,0,0,43,1,Engineer,8.0,2,2.0,3,0
5250,466577,1,0,30,1,Healthcare,1.0,2,1.0,5,3
5251,467324,1,0,32,0,Doctor,5.0,2,1.0,6,3
5252,464387,0,0,27,1,Artist,9.0,2,5.0,5,1
5253,462481,1,0,33,1,Entertainment,1.0,2,1.0,5,0
5255,465365,1,0,31,0,Entertainment,1.0,2,4.0,1,3
5256,463762,1,1,31,0,Executive,1.0,1,3.0,5,0
5257,460914,0,0,36,1,Artist,9.0,2,2.0,5,2
5258,466123,1,1,70,1,Entertainment,0.0,2,1.0,5,0
5260,460506,0,1,52,1,Engineer,0.0,2,3.0,2,1
5261,463066,0,0,28,1,Healthcare,9.0,2,3.0,5,3
5262,465110,1,1,42,1,Entertainment,9.0,2,5.0,5,3
5263,461445,1,1,52,1,Artist,3.0,0,4.0,5,2
5264,466330,1,0,29,0,Doctor,0.0,2,3.0,2,2
5265,461578,0,1,61,1,Artist,0.0,0,4.0,5,2
5268,465568,1,1,39,1,Executive,3.0,1,3.0,5,1
5269,459130,0,1,74,0,Lawyer,0.0,1,2.0,5,0
5270,459629,0,1,47,1,Entertainment,3.0,0,2.0,5,1
5271,463892,1,0,38,1,Artist,9.0,2,1.0,5,0
5272,461950,0,0,40,1,Healthcare,1.0,2,1.0,1,3
5273,463499,1,1,48,1,Executive,0.0,2,2.0,5,0
5274,467946,0,1,40,1,Artist,0.0,2,2.0,5,1
5276,462679,1,0,63,1,Doctor,1.0,2,1.0,5,3
5277,459181,1,1,58,0,Artist,0.0,1,3.0,5,3
5278,463612,0,1,51,1,Engineer,1.0,1,3.0,5,2
5279,463393,0,1,38,1,Artist,6.0,2,2.0,2,1
